종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
"=""090430"""	아모레퍼시픽	직접추가	메인	130000.0	1240.0	3421.0	524558265446.0	595819964751.0		256253631834.0						판정불가	일반	일반	19154.135475076495	14773.189248313625	32.40159734724452	33.68220133051341	N	N	-60.24866372298396	20.627708642947496	46.209846998093965		49.75541728589499	100.91969399618793		170213.28253504678	345246.2731609589		30.933294257728285	165.57405627766067	3년	49.75541728589499	170213.28253504678	30.933294257728285	0.9538461538461539	-1.8299967416322558	0.6660645327298649	1.4555977795320325	8421.099814611242	6.477769088162494	3년	0.6660645327298649	불리(<1)	3년	20.627708642947496	1.5707802503950168	보통	Y	통과	제외	배당감안점수<1	58492759.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""002790"""	아모레퍼시픽홀딩스	직접추가	메인	27400.0	400.0	1366.0	596631422270.0	1336881950600.0		256253631834.0						판정불가	일반	일반	24333.723385937104	21108.710783911738	2.244712016151461	4.605629001528742	N	N	-50.96913137114143												1년				1.4598540145985401	-22.055959517437838			6579.082341427906	24.011249421269728	1년	-22.055959517437838	불리(<1)	1년	-50.96913137114143		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	79458180.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""278470"""	에이피알	직접추가	메인	422000.0	5090.0		154350192148.0	117891913354.0	78219359846.0	0.0						판정불가	일반	일반	5183.525259069071	5183.525259069071			N	N													판정불가				1.2061611374407584						판정불가		판정불가	판정불가			판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	37430655.0	EPS 미추출; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""002030"""	아세아	직접추가	메인	270000.0	5600.0	18725.0	163716811000.0	12160000.0	658028958000.0	265707008000.0						판정불가	일반	일반	-238487.41512057534	-366684.4193364424	27.155536188014704	34.00183814880867	Y	Y	-50.09727367214776	-25.894534715298978	-3.336896679607082			1.826206640785836			34195.71934871478			-87.33491875973527	3년				2.074074074074074	-1.7684496916422174	-0.8771861647768988	-0.0465033206043033	-24122.07535681443	-8.934101984005343	3년	-0.8771861647768988	불리(<1)	3년	-25.894534715298978		판정불가	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	2072646.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""282330"""	BGF리테일	필수소비재	메인	129100.0	4100.0	11303.0	414042445266.0	56154402761.0		0.0						판정불가	일반	일반	27204.316433276137	27204.316433276137	9.0149237872002	9.0149237872002	N	N	0.017697548889472614	0.2966584171548048	9.736317603940137	8.535395097778945	9.09331683430961	27.972635207880273	96475.57079019542	102781.76017820151	316174.6957546707	-25.270665538191007	-20.38593324693918	144.90681313297497	3년	9.09331683430961	102781.76017820151	-20.38593324693918	3.1758326878388843	0.3542492773219755	0.3851936174905983	1.4323083141437403	30299.629909466068	23.46989148680563	3년	0.3851936174905983	불리(<1)	3년	0.2966584171548048	30.388228568265962	매우 불리	Y	통과	제외	배당감안점수<1	17283906.0	배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""138930"""	BNK금융지주	직접추가	메인	18130.0	735.0	2512.0		18192691866568.0	16445000245415.0							판정불가	일반	일반	5631.773694536628	5631.773694536628	4.975408561092107	4.975408561092107	N	N	15.547378104875808			39.594756209751615			99462.02759889606			448.60467511801465			1년	39.594756209751615	99462.02759889606	448.60467511801465	4.054054054054054	3.9396628273331844					1년	3.9396628273331844	안심(>=2)	1년	15.547378104875808	0.32001592342645674	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	310327033.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
"=""068270"""	셀트리온	헬스케어	메인	194700.0	750.0	4668.0	1119206211717.0									판정불가	일반	일반	4845.86731932615	4845.86731932615	40.671408029278886	40.671408029278886	N	N	127.9296875	6.22945826601542	3.8046169226709114	264.359375	20.95891653203084	16.109233845341823	1234029.5625	97836.22237151997	75197.90359005563	533.8107665639445	-49.75027099562406	-61.37755336925751	3년	20.95891653203084	97836.22237151997	-49.75027099562406	0.3852080123266564	3.1549164813756683	0.16263676619162662	0.10301647122669962	1360.9075488767974	0.6989766558175642	3년	0.16263676619162662	불리(<1)	3년	6.22945826601542	6.5288836191680195	매우 불리	Y	통과	제외	배당감안점수<1	230960969.0	1년 점수 과열 가능; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""030000"""	제일기획	직접추가	메인	19110.0	1230.0	2049.0	622369326472.0	216919787330.0	234763824456.0	4043255307.0						판정불가	일반	일반	5254.857894167939	5219.71175149604	6.761904395232826	6.779057222305495	N	N	0.0	2.315711686466715		8.5	13.13142337293343		17416.5	26906.286491140596		-8.861852433281003	40.79689424981996		3년	13.13142337293343	26906.286491140596	40.79689424981996	6.436420722135009	0.95186508798804	1.2943295108951878		1492.008099731205	7.807473049352199	3년	1.2943295108951878	보통(1~1.5)	3년	2.315711686466715	2.9200113445685716	매우 불리	Y	통과	제외	린치PER배수>=2	115041225.0	단기위험부채 존재; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""185750"""	종근당	직접추가	메인	83100.0	500.0	5882.0	216235970816.0	108445557936.0		162832228224.0						판정불가	일반	일반	23522.90833817535	11725.848019601848	10.128713305308509	12.134333896701488	N	N	-28.564488705367985	-5.359713960632673	-7.035300955800583										3년				0.601684717208183	-2.760745925497206	-0.4697565327405193	-0.6351859357318871	-8097.876847707491	-9.744737482199147	3년	-0.4697565327405193	불리(<1)	3년	-5.359713960632673		판정불가	N	주당FCF<=0	제외	하드필터 미통과	13802780.0	단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""001040"""	CJ	직접추가	메인	215500.0	3300.0	4321.0	2587324564000.0	1114436500000.0	6845375033000.0	4564809586000.0						판정불가	일반	일반	-107742.88598847626	-264195.22512220073	74.80742559325996	111.01486348581363	Y	Y	44.370197126628796	-10.479231651272991	10.856012353166022	97.24039425325759		30.212024706332045	420175.74356832606		130546.15875606076	94.97714318715826		-39.4217360760739	3년				1.531322505800464	0.6135957663080563	-0.11961257956026655	0.16558964248172933	55371.62013720534	25.694487302647488	3년	-0.11961257956026655	불리(<1)	3년	-10.479231651272991		판정불가	N	주당순현금<=0	제외	하드필터 미통과	29176998.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
