순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	21000.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	31.988951237259922	34.57553832431533	N	Y	752.0			1512.5			966487.5			4502.321428571429			1년	1512.5	966487.5	4502.321428571429		23.50811673763438			1530.2205002727273	7.2867642870129865	1년	23.50811673763438	안심(>=2)	1년	752.0	0.04253849898571798	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	18960.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	7.08601131110355	7.08601131110355	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3296.9070690161366			1년	256.49286351471903	644053.5802854595	3296.9070690161366	3.691983122362869	18.01978705278649					1년	18.01978705278649	안심(>=2)	1년	123.9964317573595	0.057146896976597694	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	071970	HD현대마린엔진	직접추가	메인	52300.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	8.67868033756824	8.67868033756824	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1794.2094248963272	2094.496708541173	3004.7648256786415	3년	235.81709031580715	1147721.7785670334	2094.496708541173		11.237232719263503	13.096293530469014	18.73170960177205			3년	13.096293530469014	안심(>=2)	3년	113.65854515790357	0.07635748218940441	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	32350.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.500310216621735	11.500310216621735	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			12160.314635583125			1년	297.9649751792609	3966211.7846111413	12160.314635583125	4.76661514683153	12.99957130898839			7699.067871674695	23.79928244721699	1년	12.99957130898839	안심(>=2)	1년	144.73248758963044	0.079459079354936	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	004490	세방전지	직접추가	메인	67100.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	5.040909721988138	6.726510101835699	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1587.9089420377493	565.1557474454805	3년	106.38614504107925	1132586.9001073297	1587.9089420377493	3.9493293591654246	-2.6662425685079443	10.49263025858044	4.098698634446093	11070.1328675	16.49796254470939	3년	10.49263025858044	안심(>=2)	3년	48.94307252053962	0.10299536711498143	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1067000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	15.81891470326321	15.81891470326321	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1706.5250795235697			1년	288.93353017427626	19275622.59851649	1706.5250795235697		8.86386757355822			2638.92507607574	0.24732193777654543	1년	8.86386757355822	안심(>=2)	1년	140.21676508713813	0.11281756994916049	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	353500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	9.987655475150014	9.987655475150014	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1447.825555553849			1년	178.43605983833996	5471563.338882856	1447.825555553849	3.4794908062234793	8.855683993651672					1년	8.855683993651672	안심(>=2)	1년	84.96802991916998	0.11754604037131687	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	126800.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	9.129888546247704	9.489012414026107	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	18585.831505392118	1748.9071426672901	1895.6826809355605	3년	137.72848413242414	2344414.256902124	1748.9071426672901	0.47318611987381703	75.81627232863833	7.12904958876373	7.727829025708716	-7954.179962240783	-6.273012588517968	3년	7.12904958876373	안심(>=2)	3년	64.61424206621207	0.14129839264990596	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	011210	현대위아	직접추가	메인	59000.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	4.502823621432964	4.992409689965607	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	817.3268630395388	512.481388202402	311.7320945185731	3년	67.53205364220092	361364.01903941715	512.481388202402	2.0338983050847457	10.739043837472156	7.00669796969415	4.548843552991767	5543.207939464645	9.395267694007874	3년	7.00669796969415	안심(>=2)	3년	29.51602682110046	0.15255520835256792	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	000660	SK하이닉스	반도체	메인	1693000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	26.51348326431304	26.51348326431304	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	780.932557601589	1158.7099359831877	333.7124917409658	3년	343.46527006955336	21309959.216195367	1158.7099359831877	0.1772002362669817	4.379568461342076	6.323568789496346	2.0782237950343005	34057.28359137954	2.0116528996680176	3년	6.323568789496346	안심(>=2)	3년	167.48263503477668	0.15830586412022768	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
