티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	2905.5	-21.895161290322584	-4.329930852815278		-26.331135902636916	3121.5875	3194.77	N	N	주의	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. It operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utility vehicl	37066943496192.0	3.44	295.2	-19.24389192556021	16.22034398017016		20624512000000.0	25624365000000.0	17581104000000.0	43205469000000.0	39918854000000.0	-383.6189538368448	13.777849624456938	0.4741989201327461	11.142001876141073	16.22034398017016	0.6869152645444815	1.7645252799920847	헐값	양호(>=1.5)	40.94068796034032	12085.691085892462	315.9590805676291	양호	충분
6758.T	6758.T	Japan Nikkei 225	3542.0	7.594167679222363	-18.23638042474608		-24.63829787234042	3387.1	3857.3324682617185	Y	N	상승전환/양호	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation designs, develops, produces, and sells electronic equipment, instruments, and devices for the consumer, professional, and industrial markets in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company distributes software titles and add-on content through digital networks; network services related to game, video, and music content; hardware and home gaming consoles, packaged and game software, and peripheral devices. It also develops, pro	21676676874240.0	99.0	171.43	17.62124023643765	8.973084964624945		3915606000000.0	2066842000000.0	2131404000000.0	4198246000000.0	8179745000000.0	312.9222859030364	283.36673534317885	8.000190156498556	18.836129697818137	8.973084964624945	2.0991810254864163	5.732233038145405	매우 불리	안심(>=2)	26.44616992924989	4533.666910971309	27.997371851250975	보류	충분
9984.T	9984.T	Japan Nikkei 225	8541.0	111.5679960366609	81.4820717131474		0.0	5407.125	4623.21625	Y	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Investment Business of Holding Companies, SoftBank Vision Funds, SoftBank, Arm, and Other segments. The company offers mobile communications and solutions to enterprise customers, and broadband services to retail customers; and sells mobile devices and software tools, as well as related services. It also provides online advertising and e-commerce services; payment and financial services; in	49193108373504.0	13.0	872.89	253.79999999999998			6684782000000.0	12376682000000.0	5629648000000.0	18913350000000.0	11561541000000.0	-998.7675390357011	-114.16067912715506	-1.3366195893590336	10.928945845450976	253.79999999999998	0.04306125234614254	24.412235523250562	매우 유망	안심(>=2)	8.5	7419.565	-13.130019903992507	보류	충분
6861.T	6861.T	Japan Nikkei 225	80220.0	19.463886820551004	50.365510777881916		-4.69288345016039	70211.75	59978.45	Y	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment. It offers photoelectric, fiber optic, laser, positioning, vision, and inductive proximity sensors; network communication units; measurement sensors, such as laser displacement and profiler/3D laser snapshot sensors, optical/laser micrometers, inductive displacement sensors, 3D interference measurement sensors, spectral interference displacement sensors, inductive displacement sensors, an	18999419076608.0	69.0	1837.04	7.849216268714043	9.533423797831464		1859417000000.0	0.0	0.0	0.0	3108552000000.0	7666.904266780825	1629.4393501546165	2.0312133509780805	39.49456502483298	9.533423797831464	4.142747229365454	1.988461545239251	매우 불리	양호(>=1.5)	27.566847595662928	50641.401707136625	-36.87185027781522	보류	충분
8035.T	8035.T	Japan Nikkei 225	53060.0	14.773956305429369	71.93778353856123		0.0	46697.5	35509.625	Y	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	24535650795520.0	1.36	1252.22	49.50228457288242	7.57615934348288		576236000000.0	0.0	0.0	0.0	1855206000000.0	1266.8770981780767	910.4917899158987	1.715966434066903	41.36104111244184	7.57615934348288	5.459367898329804	0.21605257273842626	매우 불리	불리(<1)	23.65231868696576	29617.906506192263	-44.18034959255134	보류	충분
6954.T	6954.T	Japan Nikkei 225	8081.0	19.98515219005197	68.45945382530749		-4.117228286663499	6962.325	5704.14	Y	Y	상승전환/양호	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. The company offers CNC series, robots, and robomachine products, such as servo motors, lasers, compact machining centers, electric injection molding machines, wire electrical discharge machines, system basic package, and AI servo monitors. Fanuc Corporation was incorporated in 	7085472874496.0	1.33	178.59	10.812637523562053	-1.6846587496910814		622504000000.0	0.0	0.0	0.0	1724545000000.0	667.0934973130702	229.83018290924966	2.8440809665790083	41.5135590049103	-1.6846587496910814		-0.008543202707557106	판정불가	불리(<1)	5.130682500617837	916.2885877853396	-88.66119802270337	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	25675.0	-10.27433164424253	34.07310704960835		-18.492063492063494	26682.375	20770.025	N	Y	상승전환/양호	ADVANTEST CORP	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Advantest Corporation, together with its subsidiaries, manufactures and sells semiconductors, component test systems, and mechatronics-related products in Japan, rest of Asia, the Americas, and Europe. The company offers automated test equipment, including system on chip, power device, and memory test systems, as well as burn-in and SSD test systems; and metrology and SEM tools. It also provides component test systems, such as die level, SoC, and memory test handlers, as well as change kits, and	19092161429504.0	23.0	513.5	158.75260876545192	22.676473519396858		262544000000.0	3000000.0	74952000000.0	93503000000.0	506539000000.0	361.9327807969493	367.445707122388	1.4311419946344226	49.295164983842355	22.676473519396858	2.1738461644698224	0.9265913509847952	매우 불리	불리(<1)	53.852947038793715	27653.488304420574	7.7058940775874385	보류	충분
6594.T	6594.T	Japan Nikkei 225	2899.0	21.24634044332916	42.73756770064008		-11.480916030534349	2468.3	2398.7525	Y	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	3226862354432.0	1.92	104.94	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.080433015497078	25.55694794839652	6.581109751515668	3.8833796902582587	0.3326339971690179	매우 불리	불리(<1)	21.662219503031338	2273.2333146481087	-21.58560487588449	보류	충분
9432.T	9432.T	Japan Nikkei 225	148.0	-1.9217985512138158	-2.950819672131144		-10.574018126888218	152.46500053405762	155.56050018310546	N	N	주의	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. It operates through Integrated ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. The Integrated ICT Business segment offers mobile phone, domestic inter-prefectural communications, international communications, solutions, and system development and related services. Its Regional Communications Business segment provides intra-prefectural communications and related ancilla	12042553524224.0	3.65	12.61	-21.84450274751255	-5.396142906163259		2947924000000.0	7187500000000.0	2822577000000.0	11171213000000.0	10221587000000.0	-52.06813130800157	2.8460904300772	1.9230340743764864	15.86583119016666	-5.396142906163259		-0.11005681865854501	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2684.0	1.073244210129909	0.9591875117547444		-4.108610217934972	2641.275	2607.61	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video and games to individual customers. The Business Services segment provides smartphones and other 	10132538785792.0	3.13	183.59	9.184865088183702	-0.8533760598208318		1807347000000.0	2297564000000.0	1734528000000.0	4437562000000.0	5032495000000.0	-128.76461847547895	148.69959003823178	5.540223175791049	15.320903199931799	-0.8533760598208318		0.14859593527027196	판정불가	불리(<1)	6.7932478803583365	1247.1723783549871	-53.53307085115547	보류	일부부족
